x,y
4.5156,8.1785
49.483,1.5413
15.2831,5.4943
14.8458,-3.7846
12.42,15.7517
14.2976,-15.0422
12.218,0.8512
10.3063,11.3157
8.0111,-8.6025
1.7913,21.4123
-1.4972,-19.3155
3.4311,-4.8333
4.2239,-9.8445
-46.5377,-1.2195
-18.242,-7.3689
-5.9386,-5.2954
4.3445,-9.2535
-19.8456,20.7484
-5.8507,20.2812
4.1433,18.2379
-19.9453,2.4867
-16.463,9.0041
-5.7407,5.8528
4.3673,7.9323
49.4798,1.4959
15.2336,4.7795
14.6409,-4.3978
12.3373,15.5692
14.2801,-15.6856
12.0435,0.6456
9.7163,11.2343
7.6087,-9.1302
1.2914,21.9052
-1.7311,-19.9441
2.7956,-4.8144
4.8365,-9.8319
-47.0364,-1.1905
-18.2552,-7.3342
-6.0972,-5.4944
4.9648,-9.1662
-19.897,20.8474
-5.4859,19.8132
4.083,18.6473
-19.9773,2.5353
-16.866,9.0738
-5.7575,5.89
4.1848,7.5727
49.4787,1.4794
15.2018,4.0369
14.4481,-5.0367
12.2995,15.4902
14.207,-16.3246
11.8109,0.1433
9.1699,11.1799
7.2562,-9.6661
0.7884,22.433
-1.9688,-20.5365
2.1148,-4.7277
5.4213,-9.8117
-47.231,-1.1712
-18.8273,-7.5661
-6.1593,-5.5695
5.2273,-9.1407
-19.9174,20.8814
-5.3509,19.6443
4.0645,18.8162
-19.9928,2.5591
-17.4786,9.2415
-5.7651,5.9059
4.1092,7.4137
49.4784,1.4733
15.1215,3.3364
14.2763,-5.7082
12.152,15.0682
14.126,-17.0039
11.5315,-0.4428
8.9822,11.1686
6.9358,-10.1813
0.2913,22.9369
-2.2472,-21.1372
1.3624,-4.6817
5.1536,-8.3033
-47.3071,-1.1633
-19.0711,-7.6488
-6.0649,-5.8621
5.3347,-9.1345
-19.7664,20.6347
-5.3043,19.5877
4.12,19.4436
-19.8667,2.3886
-18.1993,9.4603
-5.768,5.9124
4.0852,7.3509
49.4782,1.4709
15.1177,2.6512
14.0712,-6.3651
12.1835,14.6746
14.0746,-17.7115
11.1883,-1.0786
8.7025,10.8719
6.7811,-10.442
0.0778,23.1174
-2.4894,-21.6989
0.9906,-4.6509
5.2612,-8.239
-47.338,-1.1618
-19.1631,-7.6797
-5.9168,-6.2283
5.3759,-9.1334
-19.707,20.5454
-5.289,19.569
4.1391,19.707
-19.8047,2.3054
-18.5544,9.57
-5.3787,5.5874
4.6683,7.1042
49.4781,1.47
15.113,1.9504
13.8452,-7.0481
12.318,14.2677
14.0532,-18.3959
10.8466,-1.713
8.6031,10.7715
6.7088,-10.5623
-0.0052,23.1869
-2.7069,-22.2498
0.5042,-4.7233
5.8722,-8.4114
-47.3815,-0.7037
-19.2004,-7.6907
-5.8567,-6.3772
5.3917,-9.1335
-19.6845,20.5117
-5.284,19.5625
4.1475,19.817
-19.7748,2.2653
-18.7422,9.6172
-5.2286,5.4577
5.0384,6.9539
49.478,1.4696
15.1177,1.2237
13.6382,-7.7283
12.383,14.1046
14.0595,-18.6996
10.5261,-2.3525
8.2044,10.621
6.5368,-10.95
-0.0346,23.2156
-2.9527,-22.8533
-0.0474,-4.8423
6.4405,-8.5671
-47.3967,-0.5238
-19.2149,-7.6949
-5.6382,-6.2728
6.0326,-9.2692
-19.402,20.3795
-5.1729,19.8198
4.1479,19.8619
-19.7616,2.2473
-18.8339,9.6337
-5.1728,5.4108
5.1838,6.8994
49.478,1.4694
15.0518,0.558
13.5413,-8.0693
12.4069,14.0419
14.0568,-18.8367
10.4051,-2.5993
7.7124,10.3762
6.3242,-11.4922
-0.0469,23.2281
-3.1587,-23.4755
-0.676,-4.9842
6.9807,-8.6888
-47.4028,-0.4538
-19.2207,-7.6963
-5.3599,-6.0455
6.2827,-9.3199
-19.2996,20.3304
-5.1336,19.906
4.3587,20.4404
-19.5626,2.392
-18.8866,9.8851
-5.0522,5.6314
5.5434,7.4379
49.478,1.4694
15.2042,0.26
13.5613,-8.5811
12.5485,13.7733
14.0582,-18.8963
10.3765,-3.1189
7.1621,10.1461
6.1355,-12.1294
-0.0521,23.2337
-3.4057,-24.107
-1.3316,-5.1403
7.4671,-8.8029
-47.0623,-0.8228
-19.2232,-7.6969
-5.0369,-5.8018
6.9288,-9.1618
-19.2615,20.312
-4.8195,20.0275
4.4341,20.704
-19.4618,2.4588
-18.911,10.0081
-4.9274,5.9806
5.6823,7.6552
49.478,1.4694
15.4478,0.1561
13.6767,-9.178
12.6096,13.6621
14.0585,-18.9227
10.4266,-3.7322
6.959,10.0831
5.9385,-12.7727
-0.0542,23.2361
-3.6064,-24.7186
-1.6331,-5.2069
8.047,-8.8931
-46.9234,-0.9709
-18.9556,-7.5913
-4.9202,-5.7045
7.6621,-8.9012
-18.9438,20.2832
-4.4252,20.1867
4.8618,21.276
-19.4139,2.4927
-18.9203,10.0686
-4.8812,6.1108
5.7369,7.7517
49.478,1.4694
15.5167,-0.1819
13.9001,-9.4578
12.6373,13.6153
14.4283,-19.0756
10.4507,-3.9697
6.889,10.0565
5.8442,-13.068
-0.055,23.2369
-3.6883,-24.961
-1.7739,-5.2427
7.9561,-8.9352
-46.8685,-1.0291
-18.5676,-7.4743
-4.6754,-5.8551
8.2262,-8.6608
-18.532,20.2881
-4.0394,20.337
5.0504,21.5223
-19.1589,2.4679
-18.7055,10.1796
-4.6462,6.275
6.3296,7.8055
49.478,1.4694
15.5398,-0.3085
14.1904,-9.7496
12.9925,13.4593
14.9419,-19.2833
10.6024,-4.482
6.8654,10.0458
5.8843,-13.5682
-0.0554,23.2373
-3.6086,-25.4251
-1.8422,-5.259
7.9531,-8.9434
-46.8474,-1.0535
-18.1538,-7.3248
-4.3729,-6.0958
8.2123,-8.6587
-18.0588,20.2457
-3.9134,20.3848
5.5964,21.9302
-18.8011,2.4288
-18.3777,10.3074
-4.3547,6.4759
7.1711,7.8739
49.478,1.4694
15.9809,-0.2655
14.4974,-10.0448
13.4588,13.2235
15.5412,-19.5403
10.8123,-5.06
6.857,10.0425
5.9978,-14.1561
-0.0555,23.2374
-3.4513,-25.9452
-1.8723,-5.2648
7.9527,-8.9433
-46.839,-1.0632
-17.7264,-7.1655
-4.0439,-6.3663
8.8427,-8.5988
-17.608,20.1898
-3.6476,20.2218
6.3559,22.3285
-18.3828,2.3894
-17.9627,10.4691
-4.0112,6.6611
7.501,7.8683
49.478,1.4694
16.1549,-0.2479
14.6595,-10.1742
14.043,12.9435
15.7924,-19.6331
11.0393,-5.6918
6.854,10.0417
6.124,-14.8127
-0.0556,23.2375
-3.2674,-26.5204
-1.5182,-5.3903
8.8824,-9.0345
-46.8355,-1.0667
-17.2615,-6.9816
-3.7149,-6.663
9.0765,-8.567
-17.1198,20.1773
-3.3299,20.0238
6.6915,22.5029
-17.9365,2.3497
-17.5415,10.6161
-3.6283,6.8393
7.9594,7.3641
49.478,1.4694
16.2231,-0.241
14.9258,-10.1449
14.3042,12.8266
15.9021,-19.6714
11.2156,-6.3466
6.8529,10.0413
6.2179,-15.1561
-0.0556,23.2375
-3.1896,-26.7528
-1.3522,-5.4514
9.7592,-9.1157
-46.8342,-1.0683
-16.7821,-6.784
-3.5729,-6.7739
9.8174,-8.4919
-16.6481,20.1925
-3.2205,19.9604
7.3448,22.3412
-17.4737,2.311
-17.1077,10.7585
-3.4726,6.9078
8.1428,7.1629
49.478,1.4694
16.2481,-0.2387
15.1358,-10.2506
14.4166,12.7716
15.9503,-19.6884
11.4524,-6.5224
6.8526,10.0412
6.3565,-15.5387
-0.0556,23.2375
-2.7809,-26.7441
-0.9217,-5.5961
10.5787,-9.2018
-46.8336,-1.0689
-16.3021,-6.6551
-3.5156,-6.8185
10.7159,-8.4244
-16.1722,20.1817
-3.1832,19.937
7.6289,22.2747
-16.9852,2.2704
-16.6351,10.8937
-3.1907,7.0503
8.2166,7.0842
49.478,1.4694
16.6662,-0.2236
15.2941,-10.4539
14.4616,12.7492
16.3283,-19.7227
11.5383,-6.5878
6.8525,10.0412
6.4143,-15.7192
-0.0556,23.2375
-2.6168,-26.7405
-0.7145,-5.6784
11.3393,-9.2998
-46.8334,-1.0691
-15.8312,-6.4822
-3.2341,-6.9289
11.6885,-8.3366
-15.6796,20.1678
-2.8876,19.8837
7.7517,22.2382
-16.5309,2.2579
-16.1846,11.011
-3.0739,7.1036
8.8328,6.8975
49.4642,1.2041
17.2583,-0.1877
15.3766,-10.5436
14.8398,12.5572
16.9085,-19.79
12.0251,-6.721
7.1655,9.8988
6.8037,-15.7749
-0.0556,23.2375
-2.2949,-26.6856
-0.2445,-5.8636
12.3665,-9.2239
-46.8334,-1.0692
-15.6452,-6.4078
-2.8571,-7.0786
12.0663,-8.3071
-15.1946,20.1497
-2.507,19.8393
7.799,22.224
-16.0501,2.247
-15.7445,11.148
-2.7836,7.0854
9.7229,6.6786
49.4573,1.1078
17.8713,-0.143
15.4166,-10.5886
15.362,12.3242
17.5457,-19.8378
12.6357,-6.8794
7.6403,9.7158
7.2924,-15.7671
-0.0556,23.2375
-2.055,-26.7598
0.3772,-6.0709
13.3604,-9.1765
-46.8333,-1.0692
-15.2785,-6.4238
-2.4436,-7.2392
12.8847,-8.1874
-14.692,20.1395
-2.1079,19.7919
7.8184,22.2183
-15.813,2.243
-15.5141,11.2111
-2.409,7.0509
10.705,6.4368
49.4532,1.0674
18.5196,-0.079
15.762,-10.6169
15.9909,12.0993
18.1969,-19.9029
12.8766,-6.9383
8.1508,9.5071
7.8883,-15.7823
-0.0556,23.2375
-1.715,-26.7202
0.7218,-6.0634
14.279,-9.1721
-46.8333,-1.0692
-15.1279,-6.4308
-2.2795,-7.2977
13.2019,-8.1409
-14.5126,20.1235
-1.6743,19.7215
7.8259,22.216
-15.7044,2.2466
-15.0261,10.9845
-2.2584,7.0352
11.6186,6.2291
49.4482,0.7804
19.2326,0.0195
16.3166,-10.6696
16.6205,11.8646
18.8772,-20.0143
12.9697,-6.9686
8.6885,9.2647
8.4976,-15.8136
-0.0556,23.2375
-1.3003,-26.664
0.8813,-6.0668
15.1749,-9.1935
-46.8333,-1.0692
-14.5428,-6.7286
-1.9469,-7.278
13.9504,-8.3942
-14.4432,20.1214
-1.2367,19.6241
7.829,22.2151
-15.6497,2.2507
-14.3482,10.6259
-2.1985,7.0273
11.9632,6.1489
49.4462,0.6691
19.9366,0.0766
16.5888,-10.6927
17.223,11.6782
19.1945,-20.0676
13.0053,-6.9803
9.2241,9.025
9.2022,-15.8057
-0.0556,23.2375
-1.128,-26.6269
1.2961,-5.9551
16.0279,-9.2322
-46.8336,-0.5874
-13.8828,-7.1233
-1.2255,-7.1952
14.7952,-8.7239
-14.4167,20.1228
-1.0871,19.6057
8.3512,21.9607
-15.1918,2.0544
-13.5515,10.1502
-2.1729,7.0252
12.0894,6.1153
49.4437,0.6231
20.6148,0.1251
16.5608,-10.3404
17.8494,11.4002
19.6481,-19.8952
13.4491,-7.0527
9.7566,8.7995
9.8471,-15.7287
0.2112,23.1515
-0.6798,-26.7449
1.8648,-5.7713
16.8142,-9.3002
-46.8252,-0.3917
-13.6424,-7.2703
-0.4312,-7.0616
15.6185,-9.1374
-14.4069,20.1237
-0.7335,19.6353
9.0762,21.633
-14.9514,1.9736
-12.6977,9.7045
-1.7289,6.7535
12.1399,6.1018
49.4433,0.6036
21.2638,0.1142
16.4482,-9.9388
18.4638,11.1395
20.0978,-19.7046
14.0833,-7.1269
10.2739,8.5656
10.5398,-15.6552
0.5621,23.0299
-0.1399,-26.8868
2.3177,-5.5991
16.7163,-10.4828
-46.8212,-0.312
-13.2553,-7.2994
0.166,-6.9343
16.6851,-9.4094
-14.4032,20.124
-0.6224,19.6492
9.857,21.2974
-14.6225,1.9521
-11.9295,9.2986
-1.5402,6.6421
12.1602,6.0966
49.4585,0.3294
21.7597,0.139
16.2882,-9.8593
19.1048,10.896
20.6366,-19.4566
14.6533,-7.1768
10.8122,8.344
11.0889,-15.5983
0.9376,22.8899
0.4396,-27.0106
2.7537,-5.4671
14.7409,-10.2947
-47.2201,-0.5223
-13.0968,-7.3046
0.407,-6.8786
16.6491,-9.3909
-14.4018,20.1242
-0.5843,19.6523
10.7814,20.9672
-14.2272,1.9795
-11.5279,9.0699
-1.1964,6.6042
12.1684,6.0949
49.4561,0.2209
22.333,0.1327
16.2895,-9.8712
19.7093,10.6706
20.8818,-19.3674
15.1188,-7.266
11.3649,8.1649
11.5648,-15.5602
1.3342,22.7499
0.6807,-27.0536
3.1903,-5.3203
12.8332,-10.0984
-47.3615,-0.598
-13.0405,-7.3081
0.9453,-7.0724
16.6505,-9.3915
-14.4013,20.1243
-0.5714,19.6534
11.6817,20.5377
-14.0295,1.9934
-11.3288,8.9565
-1.0578,6.5859
12.1719,6.0943
49.4538,0.1765
22.5697,0.1458
16.2894,-9.8707
20.325,10.4356
20.9869,-19.3287
15.2995,-7.3017
11.5643,8.1105
11.7706,-15.5427
1.4937,22.6798
0.7766,-27.0771
3.4107,-5.25
11.0549,-9.8586
-47.1407,-1.0198
-13.0184,-7.3099
1.6607,-7.3768
16.0742,-9.5212
-14.4011,20.1244
-0.5671,19.6537
12.0507,20.3408
-13.7135,1.9595
-11.2279,8.9
-0.8838,6.1073
12.1732,6.0942
49.4531,0.16
22.6617,0.1427
15.9526,-10.1087
20.5771,10.3328
21.0315,-19.3074
15.37,-7.3156
11.6391,8.0941
11.861,-15.5275
1.5579,22.6472
0.8164,-27.0875
3.5211,-5.2224
9.3833,-9.6332
-47.039,-1.1757
-12.7249,-7.3927
2.5193,-7.7065
16.0968,-9.5107
-14.1198,20.0337
-0.5656,19.654
12.1907,20.2595
-13.3067,1.8657
-11.1771,8.8724
-0.8146,5.91
12.1737,6.0941
49.453,0.1529
22.2791,0.0899
15.6416,-10.2553
20.6839,10.2881
20.6693,-19.2613
14.9694,-7.3935
11.3004,8.1614
11.5501,-15.5957
1.586,22.6317
0.4785,-27.2769
3.5702,-5.6492
7.807,-9.3997
-47.0062,-1.2376
-12.3509,-7.4819
3.396,-8.0421
15.4693,-9.5639
-13.7147,19.8768
-0.2944,19.5188
12.812,20.13
-12.8901,1.7557
-10.9133,8.8476
-0.5445,5.7819
12.7326,5.877
49.4531,0.1501
21.6745,0.0379
15.1772,-10.5125
20.7313,10.2669
20.1269,-19.2263
14.4358,-7.5206
10.7832,8.2074
11.0794,-15.6977
1.5969,22.6253
-0.0062,-27.5304
3.5539,-6.2666
6.3093,-9.1856
-46.9938,-1.2642
-11.9504,-7.604
4.2762,-8.4124
15.2264,-9.5879
-13.2752,19.7338
0.0635,19.3661
13.6454,19.9822
-12.4326,1.6163
-10.5479,8.8153
-0.1985,5.6788
13.4834,5.5948
49.4532,0.1491
20.968,-0.0368
14.5968,-10.7768
20.3679,10.378
19.5146,-19.1658
13.7819,-7.6322
10.2385,8.3025
10.506,-15.8268
1.2379,22.6922
-0.5337,-27.7898
3.5497,-6.9842
4.9268,-8.9443
-46.9891,-1.2739
-11.4998,-7.7487
4.6011,-8.5715
15.1291,-9.5943
-13.1182,19.6873
0.4797,19.2014
14.6081,19.7604
-12.2052,1.5482
-10.1147,8.7709
0.1931,5.6216
14.2949,5.1854
49.4533,0.1486
20.2655,-0.1196
14.2883,-10.9188
19.834,10.5363
18.86,-19.1009
13.518,-7.6947
9.6539,8.3924
9.8906,-15.9482
0.7447,22.7785
-1.0954,-28.0313
3.5393,-7.7682
5.5646,-8.4462
-46.9871,-1.2776
-11.0461,-7.8931
4.7312,-8.6352
15.0909,-9.5969
-12.7947,19.5259
0.9102,19.0535
15.5105,19.5382
-11.8531,1.3945
-9.8969,8.7578
0.5896,5.5677
15.1595,4.8187
49.4533,0.1485
19.5776,-0.2392
14.1261,-10.981
19.195,10.7297
18.2444,-19.0897
12.9799,-7.6364
9.1043,8.4684
9.2474,-16.1027
0.1441,22.9375
-1.6109,-28.332
3.7878,-8.3844
4.8444,-9.1542
-46.9861,-1.2792
-10.5814,-8.0553
4.7826,-8.6589
15.0766,-9.5981
-12.6675,19.4667
1.0548,19.0044
15.8866,19.4463
-11.6734,1.3253
-9.7972,8.7481
0.7516,5.5518
15.4982,4.6926
49.4533,0.1484
18.8866,-0.394
14.045,-11.0137
18.5797,10.9304
17.6343,-19.0851
12.3575,-7.6049
8.4898,8.5428
8.5955,-16.2536
-0.1071,22.9972
-1.8184,-28.4411
3.9118,-8.6746
3.9901,-7.3602
-47.1511,-0.7895
-10.1266,-8.2006
4.8046,-8.6694
14.5357,-9.9354
-12.3394,19.3717
1.1032,18.9914
16.0484,19.4026
-11.579,1.2956
-9.7476,8.7476
0.8145,5.5442
15.6282,4.6461
49.4533,0.1484
18.3728,-0.5158
14.009,-11.0288
17.9069,11.0975
17.1231,-19.0311
11.8304,-7.5481
8.2902,8.7252
8.0765,-16.385
-0.2101,23.0116
-1.8983,-28.49
3.9695,-8.8197
3.2277,-5.6029
-47.2188,-0.5933
-9.9541,-8.2547
4.813,-8.6733
14.3447,-10.0694
-12.2163,19.3432
1.1207,18.9867
16.1158,19.384
-11.5327,1.2819
-9.7218,8.7494
0.8394,5.5416
15.6774,4.6295
49.4533,0.1483
18.1802,-0.5561
13.6583,-11.0012
17.6158,11.1677
16.9022,-19.0078
11.6301,-7.5415
7.8526,8.8463
7.8373,-16.4402
-0.2543,23.0153
-1.9312,-28.5086
3.9989,-8.8864
2.4865,-3.9513
-47.2493,-0.518
-9.8808,-8.8836
4.545,-8.174
14.2722,-10.4361
-12.1172,19.0443
1.1267,18.9852
16.1443,19.3761
-11.4763,1.0258
-9.7091,8.7503
0.8032,5.0432
15.6959,4.309
49.4533,0.1483
17.9315,-0.1902
13.4959,-10.9874
17.1991,11.4482
16.525,-18.7571
11.3404,-7.151
7.3583,8.9197
7.3977,-16.2991
-0.6498,23.056
-1.9445,-28.5159
3.7583,-8.6788
1.8212,-2.3707
-47.2751,0.0113
-9.8419,-9.7305
4.1519,-7.4577
14.2221,-10.87
-11.9921,18.6264
1.1943,18.6795
16.0631,19.1206
-11.4055,0.6397
-9.7375,8.2798
0.7766,4.355
15.7156,4.1782
49.4533,0.1483
17.6662,0.3006
13.4427,-10.6016
16.7585,11.829
16.0652,-18.4113
11.0493,-6.6207
6.8247,8.9957
6.857,-16.0612
-1.221,23.0884
-2.2417,-28.2421
3.3605,-8.285
1.15,-0.8846
-47.2811,0.2176
-9.8144,-10.0339
3.7855,-6.7508
14.2068,-11.0403
-11.8806,18.1744
1.2221,18.5814
16.031,19.0171
-11.3697,0.452
-9.8229,7.6036
0.7692,4.0724
15.6257,3.8471
49.4533,0.1483
17.3687,0.8539
13.4629,-10.0478
16.2892,12.2051
15.5567,-17.9858
10.7708,-6.0548
6.249,9.0891
6.3137,-15.7274
-1.8669,23.1566
-2.6663,-27.8263
2.9134,-7.8376
0.4967,0.4674
-47.2773,0.2999
-9.9383,-10.7487
3.631,-6.4698
14.1635,-11.4205
-11.8362,18.0086
1.224,18.2679
16.0153,18.9716
-11.3444,-0.1731
-9.86,7.2821
0.7661,3.9578
15.586,3.7136
49.4533,0.1483
17.0458,1.4523
13.4908,-9.3597
15.7825,12.6183
15.0517,-17.57
10.3989,-5.4681
6.0419,9.1322
5.7435,-15.3607
-2.5117,23.2328
-3.0983,-27.3803
2.392,-7.3598
-0.1829,1.7138
-47.2754,0.3321
-10.008,-11.039
3.5644,-6.3466
14.1472,-11.5725
-12.0038,17.3634
1.2303,17.8593
16.0087,18.9526
-11.3374,-0.4798
-9.8882,7.1304
0.4638,3.4993
15.5655,3.6633
49.4533,0.1483
16.7503,2.0831
13.517,-8.6984
15.2819,13.0587
14.5203,-17.1306
10.0475,-4.865
5.6837,9.3196
5.1293,-15.0099
-3.131,23.2573
-3.5316,-26.9275
1.8571,-6.8109
-0.7841,2.9085
-47.2745,0.3448
-10.0287,-11.1565
3.5357,-6.2988
14.1406,-11.6309
-12.2785,16.5842
1.2308,17.7228
16.006,18.9445
-11.3456,-0.6252
-9.9029,7.0551
0.0541,2.9055
15.5569,3.6439
49.4533,0.1483
16.4634,2.7237
13.5725,-7.959
14.7893,13.5067
13.9286,-16.6824
9.7134,-4.2659
5.199,9.592
4.4895,-14.6235
-3.7735,23.3101
-3.9767,-26.4878
1.3158,-6.2879
-0.3197,2.1923
-47.2475,0.8587
-10.0348,-11.1984
3.5249,-6.2791
13.8623,-11.8274
-12.3644,16.2734
1.2274,17.6748
16.0047,18.941
-11.3541,-0.6985
-9.9103,7.018
-0.0876,2.6647
15.5829,3.3255
49.4533,0.1483
16.1814,3.3688
13.6587,-7.2199
14.3441,14.004
13.3739,-16.2534
9.3986,-3.6763
4.7439,9.8837
3.8206,-14.2317
-4.3864,23.3798
-4.393,-26.0282
0.8029,-5.7812
0.6019,0.3014
-47.2387,1.0618
-10.0362,-11.2151
3.5205,-6.2706
13.7519,-11.9112
-12.3897,16.1655
1.2263,17.6585
16.0041,18.9396
-11.3577,-0.7316
-10.3428,6.8321
-0.1437,2.5673
15.6239,3.0306
49.4533,0.1483
16.0222,3.7363
13.7283,-6.4962
13.9126,14.5163
13.1308,-16.0896
9.0704,-3.0738
4.2579,10.1603
3.1412,-13.9139
-4.9765,23.44
-4.8471,-25.5393
0.307,-5.3076
1.4188,-1.479
-47.2295,1.1405
-10.0367,-11.2219
3.5189,-6.2675
13.7093,-11.9387
-12.3954,16.127
1.1737,17.3697
16.0038,18.939
-11.359,-0.7473
-10.9469,6.578
-0.1664,2.5286
15.6429,2.9037
49.4533,0.1483
15.9537,3.8798
13.7431,-6.1288
13.7264,14.7499
13.027,-16.0153
8.943,-2.8325
3.7815,10.3935
2.536,-13.5766
-5.5809,23.4677
-5.3282,-25.142
0.0522,-5.0839
2.1864,-3.1523
-47.2238,1.1726
-10.037,-11.2243
3.5183,-6.2661
13.6926,-11.9486
-12.4322,16.4216
1.1559,17.2661
15.9025,19.1941
-11.3595,-0.7551
-11.267,6.4657
0.0137,2.0404
15.6485,2.8553
49.4533,0.1483
15.9254,3.9336
13.7413,-5.9443
13.6492,14.8439
12.9781,-15.9826
8.5742,-3.0344
3.6244,10.4766
2.5807,-13.5924
-5.8387,23.4999
-5.5331,-24.9833
-0.3937,-4.7982
2.882,-4.6793
-47.1254,0.6896
-10.1859,-10.6828
3.5181,-6.2656
13.6057,-11.6438
-12.4459,16.5347
1.1502,17.229
15.7707,19.5488
-11.4597,-0.2341
-11.4312,6.4163
0.089,1.8431
15.4834,3.0521
49.4533,0.1483
15.7512,3.589
13.7405,-5.8538
13.617,14.8839
12.8385,-16.3496
8.0971,-3.3904
3.5657,10.5084
2.5306,-13.73
-5.9495,23.5177
-5.6177,-24.9118
-0.9677,-4.5319
3.5347,-6.0036
-47.0474,0.0081
-10.2546,-10.4642
3.5102,-6.3878
13.5631,-11.5179
-12.4513,16.5761
1.1482,17.2167
15.7043,19.6977
-11.5006,0.0332
-11.4995,6.6218
0.1127,1.7641
15.3335,3.2611
49.4533,0.1483
15.8003,3.6381
13.6803,-6.1856
13.6046,14.9006
12.6393,-16.9149
7.913,-3.5275
3.5451,10.5192
2.5023,-13.795
-5.9976,23.5263
-5.4972,-25.2415
-1.5406,-4.3048
3.7103,-6.782
-46.9064,-0.7021
-10.2944,-10.0927
3.5102,-6.3878
13.598,-10.8294
-12.289,16.8702
1.1475,17.2124
15.6743,19.7626
-11.5236,0.1612
-11.5277,6.7262
0.123,1.7337
15.2254,3.5164
49.4533,0.1483
15.8125,3.6401
13.5588,-6.6928
13.5993,14.9069
12.4047,-17.5276
7.8391,-3.5762
3.5383,10.5226
2.503,-14.1873
-6.016,23.5293
-5.3104,-25.7162
-2.1081,-4.0267
5.9339,-7.9415
-46.8502,-0.98
-10.2989,-9.6533
3.5102,-6.3878
13.6903,-9.8456
-12.2343,16.9771
1.3383,17.4277
15.6589,19.7896
-11.3806,0.4139
-11.459,6.9729
0.2801,1.9009
15.1052,3.7797
49.4533,0.1483
15.6477,3.2234
13.4488,-7.2642
13.597,14.9096
12.2778,-17.7986
7.82,-4.0237
3.5522,10.1586
2.4928,-14.7224
-6.0229,23.5307
-5.0893,-26.2544
-2.7747,-3.734
7.9814,-9.0461
-46.819,-1.0887
-10.2659,-9.1815
3.5102,-6.3878
13.667,-10.1127
-12.214,17.0163
1.5942,17.7159
15.4595,20.0002
-11.1258,0.7174
-11.3565,7.3163
0.5008,2.1754
14.9485,4.1628
49.4533,0.1483
15.5863,3.0638
13.3974,-7.5431
13.5961,14.9108
12.2229,-17.9189
7.821,-4.211
3.5662,9.6517
2.4718,-14.9825
-5.747,23.8108
-5.0012,-26.4524
-3.0821,-3.5653
9.8208,-10.0786
-46.8066,-1.1302
-10.2607,-9.0068
3.9419,-6.7092
13.6604,-10.2151
-12.2062,17.0298
1.6848,17.8172
15.3779,20.0885
-10.9929,0.8674
-11.3079,7.4931
0.5806,2.2775
14.8954,4.3233
49.4465,-0.1002
15.8641,2.7024
13.6482,-7.914
13.8924,14.6518
12.199,-17.9687
7.8269,-4.2807
3.5712,9.4713
2.4536,-15.1017
-5.6314,23.9291
-4.965,-26.5368
-3.2233,-3.4945
11.4973,-11.0559
-46.8016,-1.1467
-10.8068,-8.7707
4.0992,-6.8521
14.1251,-10.6661
-12.6642,17.37
1.4459,17.9561
15.0766,20.2093
-10.9237,0.9324
-11.6131,7.9409
0.6096,2.3191
14.5902,4.4836
49.4256,-0.4496
16.2921,2.2719
14.0466,-8.3265
14.306,14.2427
12.5642,-18.0699
7.8279,-4.3072
3.9274,9.2185
2.8259,-15.2011
-5.1869,23.9049
-4.5971,-26.6587
-3.2951,-3.4572
13.0592,-11.9504
-46.8,-1.1531
-11.5548,-8.4722
4.163,-6.9123
14.8061,-11.2001
-12.8331,17.4853
1.3741,18.0023
14.6899,20.3248
-10.89,0.964
-12.086,8.5652
0.621,2.3346
14.4682,4.5502
49.4129,-0.8952
16.4617,2.1048
14.52,-8.8064
14.7699,13.8477
13.1297,-18.2134
8.2084,-4.4876
4.414,9.0013
3.3633,-15.278
-4.6038,23.8312
-4.055,-26.8077
-3.0079,-3.5597
14.5876,-12.7652
-46.7994,-1.1555
-11.8435,-8.377
3.9565,-7.0449
15.5354,-11.8528
-12.8951,17.5271
1.3497,18.0197
14.5161,20.3801
-10.8722,0.9796
-12.3352,8.8608
0.6251,2.3406
14.4207,4.5756
49.407,-1.0723
16.9892,1.9526
15.062,-9.3119
14.9638,13.6756
13.7174,-18.3624
8.8014,-4.7117
4.9337,8.8074
3.9676,-15.3327
-3.9935,23.7625
-3.4839,-26.9425
-2.5333,-3.7513
16.0303,-13.5824
-46.7991,-1.1564
-11.952,-8.3352
3.8646,-7.0991
16.3022,-12.5562
-12.9181,17.5419
1.5485,17.8152
14.2187,20.2581
-10.4912,0.6801
-12.4598,9.0053
0.6267,2.3429
14.6696,4.0543
49.4028,-1.1408
17.6162,1.8435
15.3117,-9.5685
15.395,13.4137
14.3638,-18.4924
9.4289,-4.9668
5.4537,8.5708
4.6098,-15.4037
-3.3495,23.718
-2.8572,-27.0965
-1.9564,-3.978
17.3324,-14.3838
-46.799,-1.1568
-11.7601,-8.4699
3.8276,-7.119
17.1208,-13.1654
-12.9271,17.5467
1.6096,17.7387
14.0884,20.2133
-10.1198,0.3515
-12.5229,9.0783
0.6273,2.3439
15.044,3.3083
49.401,-1.1681
18.2933,1.696
15.4463,-9.6964
15.9225,13.1109
15.0781,-18.6207
10.1332,-5.2094
5.9635,8.3261
5.2417,-15.5231
-2.7379,23.6324
-2.1734,-27.2185
-1.3366,-4.1765
18.5663,-15.1065
-46.799,-1.157
-11.4677,-8.6838
3.9399,-7.39
17.9014,-13.8019
-12.6504,17.4582
1.6277,17.7112
14.0357,20.1908
-9.75,0.0355
-12.3452,9.0212
0.8866,2.3262
15.1973,3.0057
